Date,Canada,France,Germany,Italy,Japan,Britain,America,WTI
2014/2/11,-2.623580459,-22.12972961,0.794887875,15.43229182,-6.189434525,30.90940268,-0.961736552,-15.23210123
2014/2/12,-0.912227669,-25.34101202,0.099237525,24.33002594,-7.480913517,28.72732786,-2.222556325,-17.1998818
2014/2/13,-2.448940315,-24.03984893,1.668082178,23.95632681,-7.512812056,28.61423467,-2.908094742,-17.32894762
2014/2/14,-2.2383776,-20.16626087,0.499814235,19.31039653,-5.416076302,26.37054854,-2.525762954,-15.83428158
2014/2/17,-1.384005329,-21.24062996,-0.124725077,18.73596363,-5.605058262,27.60509418,-2.958803717,-15.02783548
2014/2/18,-1.119028358,-17.37133977,-1.562656836,15.31197111,-4.263428045,26.15973168,-2.861558581,-14.2936912
2014/2/19,-3.975714935,-17.36777172,0.115452618,16.34868104,-2.9368787,23.01002076,-2.853147547,-12.34064152
2014/2/20,-4.213566292,-17.33175472,0.628502561,15.69078097,-3.061507836,22.17606615,-2.348526205,-11.53999463
2014/2/21,-4.58705379,-21.48921437,0.415867925,21.46119188,-3.238462196,23.69264913,-2.833224206,-13.42175438
2014/2/24,-6.407057061,-18.28727066,-2.789535494,20.23704412,-3.86553772,18.92103144,6.236691733,-14.04536636
2014/2/25,-6.106884853,-18.56138184,-2.378232102,20.59352687,-3.636081472,19.37353142,5.233325939,-14.51780396
2014/2/26,-6.46901078,-21.03068755,-0.929791339,19.53876555,-0.547484377,19.93051951,5.065049432,-15.55736044
2014/2/27,-6.441931461,-20.79934136,-0.257572443,18.99306109,-0.880865964,20.73497288,4.710183225,-16.05850597
2014/2/28,-2.702454376,-19.60600653,0.152548336,16.90308374,-2.1125723,19.36430167,5.740076907,-17.73897744
2014/3/3,-3.971911072,-20.047022,0.679982917,17.87061793,-2.192391802,24.37413256,4.457237031,-21.17064557
2014/3/4,-3.848219704,-20.76020863,0.658398696,20.01503401,-2.193809473,23.15722627,3.52804904,-20.55647021
2014/3/5,-4.089057767,-21.19958881,0.892010132,17.2524245,-3.817408274,30.81799532,2.521845383,-22.37822048
2014/3/6,-3.231663412,-24.06908589,-2.609577183,20.93709401,-3.683126189,24.435893,7.675238635,-19.45477296
2014/3/7,1.251756383,-23.3288503,-4.898124624,20.90637739,-4.95197175,23.08525356,6.055759236,-18.1201999
2014/3/10,-1.179724145,-22.67374368,-1.975632226,30.83182399,-5.747352415,15.6769834,5.295764571,-20.2281195
2014/3/11,-1.137776967,-23.22468434,-1.798458098,32.82917459,-3.541690899,11.67096523,5.256194414,-20.05372394
2014/3/12,-2.772828861,-22.26370744,-0.573718511,36.90898587,-3.355884717,9.512064282,3.432763047,-20.88767367
2014/3/13,-4.944127041,-17.06079877,-0.353314246,26.66051946,-8.297469832,21.15189993,9.168687696,-26.3253972
2014/3/14,0.758249005,-16.09381841,0.781348712,25.04488864,-16.64838047,25.61127343,7.942983656,-27.39654456
2014/3/17,4.089721868,-18.83000425,0.507302933,21.57015542,-13.22820089,27.11833908,11.01344066,-32.24075482
2014/3/18,3.67288432,-17.53594119,0.277799303,22.03067221,-12.01594615,24.34865595,10.2660752,-31.04419964
2014/3/19,6.485319953,-20.7830575,-1.653434395,24.93892353,-12.06404415,17.55916866,12.32822238,-26.81109848
2014/3/20,8.388940134,-19.813681,5.750288912,31.93742379,-15.85296488,16.53458815,12.44403363,-39.38862874
2014/3/21,14.04222377,-21.56569427,4.256365089,28.32546872,-13.887997,9.886280276,11.91335291,-32.9699995
2014/3/24,13.95666855,-20.85591289,4.367089619,28.5329031,-13.90699016,9.375429015,12.3112672,-33.78045443
2014/3/25,15.04828293,-19.75809343,2.741394123,27.32919605,-13.83438578,11.63830326,10.38884159,-33.55353873
2014/3/26,13.87614812,-22.74909661,4.332676993,26.63353711,-12.51985655,11.60011336,11.47063811,-32.64416054
2014/3/27,10.95700386,-24.53212153,4.389605527,28.353316,-13.3648825,16.15550034,12.40592112,-34.36434283
2014/3/28,12.89042684,-26.09855789,7.311187845,31.08823026,-16.16766514,12.40102364,12.204525,-33.62917057
2014/3/31,10.48933657,-25.56605429,8.200414661,27.49389948,-13.41206251,15.82634531,11.42413965,-34.45601888
2014/4/1,5.842946386,-26.04201257,7.938656224,30.95354411,-6.218738917,13.33125049,9.592890502,-35.39853622
2014/4/2,6.285444807,-26.92331125,5.13562322,32.72793975,-5.226298985,13.24237996,9.985236384,-35.22701388
2014/4/3,5.921220031,-23.34884335,3.408855918,27.80727975,-10.32177672,15.41733921,12.45926831,-31.34334315
2014/4/4,3.31676544,-21.08369067,3.620667984,25.80640779,-7.836470137,14.48651662,12.53520022,-30.84539725
2014/4/7,6.166565299,-21.02667664,6.132501601,18.24926852,-7.449518752,22.90110887,6.468409306,-31.4416582
2014/4/8,9.519688448,-22.01245135,9.142338506,17.10522925,-3.83266577,19.75835546,4.511092456,-34.191587
2014/4/9,9.269254012,-22.52281499,17.93824353,13.17478922,-6.319121233,20.47438373,4.268712298,-36.28344657
2014/4/10,9.151076696,-21.6538575,11.50830237,15.34529234,-3.491532875,20.52093888,4.492251099,-35.87247101
2014/4/11,7.848869581,-28.57087403,8.958764758,2.844102868,-7.38126404,30.08258425,38.70108128,-52.48326468
2014/4/14,11.85040229,-28.92244006,7.91827918,3.535546888,-6.869903286,29.87788712,38.13778803,-55.52756015
2014/4/15,15.54355262,-30.29316757,5.132370608,6.537658862,-7.188312246,27.77995545,38.25581172,-55.76786943
2014/4/16,13.65577269,-31.97858412,7.038320596,6.499465047,-7.656609939,24.29426173,45.4857157,-57.3383417
2014/4/17,12.51794166,-30.82925438,9.73313954,6.900655278,-8.240196275,23.09675911,44.62786685,-57.80691178
2014/4/18,11.41985834,-32.61446745,14.31428894,5.355305297,-8.682175258,22.10826293,50.86125722,-62.76233002
2014/4/21,10.71563925,-25.04096681,7.595215657,0.471316071,-10.47883005,25.30906095,46.82466369,-55.39609875
2014/4/22,10.45885939,-26.59850653,7.009870535,-0.138791343,-10.48073336,26.76032751,45.68232042,-52.69334663
2014/4/23,13.52026123,-29.97049205,7.575813083,-2.526014857,-5.623073979,28.54207218,39.70577486,-51.22434047
2014/4/24,16.49484278,-31.06980309,4.787883679,-6.013353747,-0.653613574,29.94954525,34.02055395,-47.51605525
2014/4/25,15.94268899,-32.41333438,6.790950019,-8.135672897,-0.979112192,33.1934785,31.61106795,-46.010066
2014/4/28,16.08778845,-33.08119081,8.655284769,-9.356847746,2.677039246,31.48580444,27.82999834,-44.29787669
2014/4/29,19.11364436,-33.02124311,6.797540476,-14.02479997,5.777502782,33.22240875,24.17177525,-42.03682854
2014/4/30,16.26537068,-35.03963839,10.87744317,-3.718143895,7.034585131,27.94542247,18.46308061,-41.82811977
2014/5/1,13.57716911,-32.09055776,9.068872223,2.414862467,-1.654536909,33.94415777,19.09966658,-44.35963347
2014/5/2,11.37147252,-39.01874808,11.23820561,15.66539437,0.204011772,31.10265505,13.42639289,-43.98938412
2014/5/5,10.86100535,-33.71779102,8.541467956,9.019433314,-3.96729561,33.47947411,20.1482361,-44.3645302
2014/5/6,10.39078838,-38.53251012,11.04232098,13.75012804,-1.780244592,35.13238136,12.30862852,-42.31149257
2014/5/7,8.314310047,-33.98498022,11.62187296,13.31541731,0.160211085,35.65975487,10.21933776,-45.30592381
2014/5/8,9.213442622,-38.93888894,12.84142887,12.18003905,3.363768725,34.37954212,7.330316644,-40.36964909
2014/5/9,8.768429736,-37.59003061,13.83651581,13.57257952,3.030921271,34.96631782,8.690199042,-45.27493258
2014/5/12,7.780101695,-36.4278819,14.49217749,11.55237948,4.052565018,33.75856203,4.730055169,-39.93795898
2014/5/13,7.891929732,-34.72818246,7.283535615,19.26484559,3.597650681,32.64810378,5.815560299,-41.77344324
2014/5/14,7.767672851,-36.77045258,9.16879756,20.34039921,3.102335783,31.61306639,6.253984383,-41.4758036
2014/5/15,7.882916173,-36.09080952,10.7018044,17.54886396,3.866706856,33.00457566,5.242773337,-42.15683086
2014/5/16,8.331648657,-33.40225138,10.76103565,17.55607018,4.907293905,31.60286046,6.944732214,-46.70138968
2014/5/19,7.023504894,-33.93738431,19.42205915,10.96332346,4.788469013,31.55199718,2.246933172,-42.05890255
2014/5/20,5.77529743,-31.91429624,20.05519327,14.96351498,2.308259749,31.42556277,0.377806832,-42.99133879
2014/5/21,5.974996448,-29.43154303,19.22987811,13.81833597,3.720901673,27.83788699,-0.18806981,-40.96238635
2014/5/22,6.272086838,-28.99019288,10.17026605,22.17434972,2.344237526,27.2198432,0.685400417,-39.87599087
2014/5/23,13.72093168,-29.13726695,6.631063082,20.00591644,1.567910643,27.38885116,-1.422403823,-38.75500223
2014/5/26,14.93160865,-29.68059273,5.379302864,21.53641059,1.82999291,27.06780004,-2.570450871,-38.49407145
2014/5/27,14.62142224,-27.19156215,4.834508023,19.56994615,3.995560204,26.93082619,-0.818369407,-41.94233125
2014/5/28,14.07106285,-27.60390364,4.092748778,20.90097336,4.299896483,27.40914928,0.303484233,-43.47341134
2014/5/29,19.93958102,-28.80277179,-0.964394016,19.02168926,0.531843098,24.10684969,3.2621715,-37.09496875
2014/5/30,24.11095689,-25.20603218,-0.335129622,18.80961585,0.257133436,22.956074,-1.113445774,-39.4791726
2014/6/2,24.59152518,-24.02985735,-1.765294125,17.1064173,1.073814135,23.23049107,-2.643047098,-37.56404912
2014/6/3,22.85549312,-18.36544403,-2.11097824,16.69466014,1.404835535,21.03940698,-5.997836059,-35.52013744
2014/6/4,24.97220865,-21.57039615,-4.081015153,16.1680675,-3.269139711,19.98062979,6.393368589,-38.59372352
2014/6/5,23.40299821,-26.4752513,5.350855901,15.69258647,-3.78011071,15.89284027,7.515478173,-37.59939701
2014/6/6,25.38289109,-27.05845291,4.665920549,13.69261543,2.036883613,18.15001859,1.656184219,-38.52606059
2014/6/9,22.6352504,-22.39159079,4.700701948,18.83814357,6.802924584,9.335315987,-0.982166751,-38.93857895
2014/6/10,23.64918409,-21.95890829,4.524551155,20.07608578,7.181410024,7.32279793,-1.104687079,-39.69043361
2014/6/11,19.66164267,-23.00104832,6.505135075,18.14437563,1.54912576,11.18693337,4.38410021,-38.43026439
2014/6/12,33.74591833,-26.49693016,7.331038261,20.25974124,0.84009905,21.4835425,-0.085700892,-57.07770833
2014/6/13,29.57854171,-28.66429555,7.39035669,19.72937707,2.708140071,13.88186774,10.62589807,-55.2498858
2014/6/16,25.08739181,-28.41307997,11.56180381,19.3374723,2.618583875,6.295830728,6.049430665,-42.53743322
2014/6/17,22.63573786,-26.61008066,10.09731052,16.38486922,2.058138324,8.115496745,-7.185636854,-25.49583515
2014/6/18,31.5472276,-19.07169513,10.19639536,9.012268006,-0.170515925,9.28398539,-4.344304127,-36.45336117
2014/6/19,20.91107507,-17.463962,10.15725335,8.420879527,11.51929626,1.867117095,3.812979946,-39.22463925
2014/6/20,15.50308408,-17.3211547,11.58635366,7.87874055,12.7753856,1.069412686,3.750461397,-35.24228327
2014/6/23,6.834695963,-4.20755742,7.606556286,6.215798641,8.786771525,8.140074745,-4.549208875,-28.82713086
2014/6/24,13.51014151,-7.328916802,15.82787847,-0.294184615,8.029373982,13.73464104,-10.68462352,-32.79431006
2014/6/25,12.86774492,-0.851599174,11.24567124,0.89061259,7.564098976,12.63231089,-7.505439155,-36.84340029
2014/6/26,9.150666542,3.732589782,5.015647508,5.921139606,7.253608775,9.11071143,-7.542955771,-32.64140787
2014/6/27,8.731633448,5.309815707,2.590322391,7.26646424,11.28138822,10.9003302,-10.83090196,-35.24905224
2014/6/30,7.000490784,7.486791388,6.78478908,7.501112612,12.38128978,5.193096185,-11.88518851,-34.46238131
2014/7/1,6.122697471,8.743570908,4.935417549,8.502090731,9.101624107,11.43894691,-5.799291713,-43.04505596
2014/7/2,7.227071646,8.976427,2.386771045,9.087285949,11.66725229,10.39546975,-5.227951374,-44.5123263
2014/7/3,13.91263715,10.32674723,7.151759331,5.021796672,9.938076446,8.374783104,-14.79965705,-39.92614288
2014/7/4,10.80707931,16.91893946,6.185017538,0.199807975,4.943899718,23.93268971,-17.77041095,-45.21702275
2014/7/7,13.87653132,16.26302716,10.16890398,0.884373111,3.380890981,19.72824411,-18.40999763,-45.89197304
2014/7/8,21.39936457,11.75810287,13.53062394,1.501931484,-0.018285335,15.3403242,-24.94753034,-38.56453137
2014/7/9,20.1925269,11.93097029,15.33899104,2.105326081,-0.110717942,17.01310469,-25.19065986,-41.27954119
2014/7/10,22.38677066,11.29016389,14.62153228,4.493285768,-1.049048101,18.54820698,-25.59027535,-44.70063612
2014/7/11,22.63233119,10.04330805,11.19480854,5.877459336,0.415968196,19.62452971,-25.19269672,-44.59570831
2014/7/14,23.23213839,10.02487355,11.18520279,5.909716787,0.16367413,19.43737716,-25.37101727,-44.58196553
2014/7/15,24.00795603,10.39818776,12.28539011,3.370293705,1.865730201,17.61145896,-25.14369118,-44.39532559
2014/7/16,24.15978292,10.40641836,12.87742053,2.760386665,1.432695021,17.06985647,-24.40383917,-44.30272079
2014/7/17,23.38927102,9.705733715,13.5411607,2.92454397,2.197409251,16.75027891,-23.73112924,-44.77726833
2014/7/18,24.37981427,8.008463427,14.64010793,2.534391985,4.56484892,15.85602888,-23.96947742,-46.014178
2014/7/21,27.15516083,9.249340235,12.98166245,2.176608789,2.541179464,17.40502917,-24.51150866,-46.99747228
2014/7/22,28.63816756,10.79499522,10.52481078,-2.836126625,3.520897989,19.25056954,-23.71233137,-46.18098309
2014/7/23,28.29238067,9.756762945,10.24293958,-2.69409761,3.751645563,21.88553603,-23.97727341,-47.25789376
2014/7/24,24.5094884,5.050407365,8.855974376,-2.573835868,5.528913669,25.05505426,-22.50379229,-43.92220991
2014/7/25,22.6621227,-0.242810435,9.45133497,-0.096362904,6.474437129,28.45240797,-22.21156225,-44.48956717
2014/7/28,23.59630964,-1.055114436,9.244228778,2.477587584,5.77763998,25.69432315,-21.82699788,-43.90797681
2014/7/29,23.71958423,0.903499677,7.404860185,3.051941409,5.613321366,27.21476465,-20.34040679,-47.56756472
2014/7/30,19.5817338,1.938096266,6.182484641,5.214655275,6.39542598,25.45014055,-21.39045485,-43.37208166
2014/7/31,17.56947862,4.882565518,10.50071294,7.224628523,5.426607086,22.66809363,-19.4581521,-48.81393422
2014/8/1,13.60562518,4.481933492,10.46089602,5.5157922,6.73106256,21.36591898,-16.07855232,-46.08267611
2014/8/4,10.68072321,8.922912393,8.800680354,6.314839448,9.16698161,15.69861961,-13.84118103,-45.7435756
2014/8/5,22.90854084,5.739504401,6.528444276,9.160050833,5.495121631,13.58476514,-17.05069758,-46.36572954
2014/8/6,21.70797472,7.065461549,5.936983705,9.545989158,6.123738261,12.24607168,-14.83324577,-47.7929733
2014/8/7,21.25614415,13.49943986,2.396942524,15.82318275,5.236313226,4.139134338,-13.55551983,-48.79563701
2014/8/8,30.74103097,16.76789206,1.537869824,15.95382676,4.926492422,2.93577802,-20.39239763,-52.47049243
2014/8/11,33.74417808,11.45181112,1.373854005,14.83708847,6.751182165,1.479203878,-16.83059835,-52.80671937
2014/8/12,25.8329257,23.20191163,3.952882739,11.5093736,7.793354958,2.419730333,-19.63258747,-55.07759148
2014/8/13,29.76967716,19.38904769,2.742453767,8.96317439,7.774024941,3.447806019,-19.60343697,-52.482747
2014/8/14,24.61622211,19.76560306,4.755102569,8.901873582,9.782360771,1.50753021,-14.1619476,-55.16674471
2014/8/15,24.22481682,26.08082483,2.712489088,10.5320607,12.97662323,-2.38811004,-17.11773545,-57.02096919
2014/8/18,35.49368107,17.00543999,2.270088718,8.613216611,13.84693145,-4.006468501,-19.56989316,-53.65299619
2014/8/19,41.64958465,22.64122584,2.639680959,-0.051149903,7.448591963,-7.559212125,-5.625267429,-61.14345396
2014/8/20,44.08005862,21.25209028,-0.224474402,4.01824219,-0.428230777,-2.889906512,-6.368592607,-59.43918679
2014/8/21,44.64520171,23.14691072,-0.36149379,12.67540771,-9.735786667,-6.643173011,5.123439189,-68.85050585
2014/8/22,39.34268779,23.86054243,-3.910597587,8.99883592,-12.28799843,-7.146038154,0.415908351,-49.27334032
2014/8/25,36.21497504,27.90374676,-1.728090007,4.376448369,-13.47666272,-6.957333815,4.234800317,-50.56788395
2014/8/26,34.80405022,28.34537573,0.604995028,-1.893752242,-6.798158914,-12.20930031,-2.192300385,-40.66090913
2014/8/27,27.38116493,25.51549204,-1.346728723,-3.232865114,-9.904437501,-2.057831809,-12.55485093,-23.7999429
2014/8/28,22.13127229,18.25167111,5.159793319,-9.546050983,-11.61598905,17.02027953,-20.59704261,-20.80393361
2014/8/29,20.99974831,17.35957449,6.4003463,-10.50703044,-13.11283668,20.24409503,-22.61331791,-18.7705791
2014/9/1,23.50720016,14.84604654,4.234808389,-4.654881101,-17.11152889,23.13373429,-25.47511587,-18.48026351
2014/9/2,31.57493951,10.41919137,3.578162933,-7.314352823,-17.51777493,26.67434907,-26.92040119,-20.49411393
2014/9/3,30.37620351,10.70275648,3.154810943,-4.370220251,-20.07054557,29.78587984,-26.11979534,-23.45908961
2014/9/4,26.40838502,11.13476211,1.36132533,-7.135961282,-8.886279506,30.92353155,-26.64102888,-27.16473434
2014/9/5,25.66696869,9.416779424,7.052996152,-11.76136128,-4.614797312,29.45018785,-26.03345601,-29.17731751
2014/9/8,24.07362696,6.114244392,6.585149407,-3.915299683,-5.956404322,35.82354026,-22.40233506,-40.32252195
2014/9/9,21.69329287,4.308566417,10.42310085,3.145140731,-5.091065246,42.321321,-24.32665449,-52.47370213
2014/9/10,18.9327308,5.865491403,8.913216838,-0.588243126,-3.290059134,41.69123828,-16.47948702,-55.04488804
2014/9/11,17.20635563,2.693451647,9.073691862,1.001251541,-2.512315422,37.72123096,-20.30631558,-44.87735065
2014/9/12,15.06187463,1.524952081,9.025672305,0.145283913,-0.964325487,33.9305092,-20.05975108,-38.66421556
2014/9/15,24.50769307,1.62301787,6.004377855,0.346682595,-2.623988033,28.12482611,-25.32378691,-32.65882256
2014/9/16,22.97681849,2.493572804,4.007686526,-0.473395708,-2.407936736,26.22069928,-28.00204699,-24.81539765
2014/9/17,22.02502134,-0.499437207,4.899345064,2.193433084,-2.915511643,26.19289105,-27.79346057,-24.10228112
2014/9/18,22.64475536,4.85742971,1.613705253,-0.49535011,-5.625272911,24.18033506,-30.51190108,-16.66370128
2014/9/19,17.38242163,5.293778089,4.826809608,-4.758769544,-6.991250771,25.25379401,-29.92064887,-11.08613415
2014/9/22,13.14712736,3.69460619,6.204391356,-2.183916753,-6.769366165,21.26273001,-22.37433106,-12.98124093
2014/9/23,17.02343781,7.596153345,7.499064,-6.45577358,-7.395487429,20.41808559,-27.57896527,-11.10651447
2014/9/24,17.56679345,7.809324603,10.66462377,-6.199217904,-9.022131954,23.33276666,-26.12231048,-18.02984814
2014/9/25,19.97012026,9.341393589,11.13394387,-8.461325374,-8.417114379,23.46113539,-26.67814798,-20.35000538
2014/9/26,20.32194946,8.260801177,12.49063314,-6.691221474,-10.10214266,22.81650353,-26.21896965,-20.87755352
2014/9/29,20.17936678,10.3340476,11.62807128,-10.03468256,-11.2733171,22.22218654,-23.86525192,-19.19042062
2014/9/30,21.31721079,9.843529766,8.759210415,-14.26377546,-7.6609741,28.61068682,-36.33556703,-10.2703212
2014/10/1,17.09359657,8.076741992,7.983283293,-11.6435636,-11.98327533,30.67290478,-27.52880958,-12.67087813
2014/10/2,14.07443074,4.734377908,8.807424488,-8.799717427,-13.29330679,30.41386409,-19.88065097,-16.05642204
2014/10/3,14.97095444,5.908976346,8.101818474,-8.729842731,-15.07261147,29.28178678,-20.7702736,-13.69080824
2014/10/6,11.55012121,2.215462559,9.553203495,-8.244907376,-15.30621714,29.15367064,-14.20726037,-14.71407302
2014/10/7,13.537223,4.58165449,12.34988139,-10.08184616,-14.27809323,21.27365662,-15.61920476,-11.76327135
2014/10/8,13.47583224,4.00546321,13.05369898,-10.77932195,-15.19875008,23.98513272,-17.56246933,-10.97958578
2014/10/9,13.89949534,3.081064562,12.80289191,-15.40629636,-14.03433755,23.62339219,-16.2112569,-7.754953204
2014/10/10,12.8956744,2.663979981,10.91224987,-13.22156235,-12.73962117,22.79396921,-16.4784065,-6.826283447
2014/10/13,14.6487938,-4.977731804,24.08697702,-13.83478923,-14.69144419,22.88907785,-21.55193901,-6.568944422
2014/10/14,12.94247967,3.688996801,20.51555262,-18.40789765,-11.54617761,19.29602145,-19.36375899,-7.125216282
2014/10/15,11.82171633,12.09921024,15.91011977,-15.95594892,-13.77945741,16.71291865,-21.50545692,-5.303101724
2014/10/16,11.50189395,12.94716903,17.57506537,-17.92338733,-13.43227162,20.17608799,-23.32983428,-7.51472311
2014/10/17,11.69992811,12.02603879,18.99399486,-18.80281711,-12.3364331,19.09275118,-23.79733601,-6.87612673
2014/10/20,11.68292489,18.57279024,18.66503928,-18.03084278,-14.07535572,12.22823757,-24.34542701,-4.697366463
2014/10/21,12.95238636,18.42731189,15.72183294,-14.6103408,-13.92133743,10.56374856,-26.6378311,-2.495770419
2014/10/22,12.15749542,13.91268789,5.494472996,0.225663328,-13.58435545,9.225353264,-29.62938447,2.198067019
2014/10/23,15.29332876,21.38553283,19.18169964,-14.36859925,-14.27037887,5.895345584,-37.93327097,4.816342277
2014/10/24,14.31733967,17.38110639,29.3439571,-12.64158442,-16.84566853,5.254144995,-38.05136809,1.242072896
2014/10/27,15.56056384,19.89021575,32.42266759,-18.85516751,-16.18760785,4.427277515,-39.61915606,2.361206711
2014/10/28,15.82809262,19.44220061,36.88064457,-16.04091362,-18.09083696,3.458543523,-40.04798379,-1.429746957
2014/10/29,15.54265476,19.74061849,37.18944781,-16.88391541,-17.96398962,3.444751371,-38.96062197,-2.108945435
2014/10/30,15.37137565,19.88893865,37.21848682,-18.42423201,-18.03121194,3.115066548,-37.82082574,-1.317597962
2014/10/31,15.74250966,24.98807448,26.79746735,-17.31552152,-16.52361248,3.778391399,-35.26582366,-2.201485229
2014/11/3,15.23454479,26.38279734,26.91003288,-18.81066698,-15.88583498,3.655874397,-35.96389035,-1.522857098
2014/11/4,16.41610847,25.53477643,25.33490954,-18.03245627,-16.04434662,4.877283396,-34.3676031,-3.718671845
2014/11/5,16.12067386,30.56722189,22.71949438,-20.15570082,-16.12954245,4.584250077,-33.03053605,-4.675860879
2014/11/6,14.31269175,30.76842323,22.7731479,-20.66754562,-16.35099911,5.006076269,-32.37511924,-3.46667518
2014/11/7,12.11910437,30.43815592,20.22614972,-20.88297846,-17.37108216,6.409638009,-26.60102943,-4.337957958
2014/11/10,12.50038957,22.82250636,15.54429744,-8.221756961,-16.98148865,3.217624643,-27.89418034,-0.987392058
2014/11/11,4.631689755,18.61057173,12.89597906,-6.508884497,-15.60584898,5.630007563,-19.33851514,-0.314999498
2014/11/12,0.83746373,30.17763796,12.64838108,-14.01075876,-15.75457039,7.60869597,-16.73926472,-4.767584861
2014/11/13,2.055494757,38.6121379,12.27217687,-17.07016517,-17.43248226,3.47253832,-15.38571886,-6.523981554
2014/11/14,2.862553082,20.37878325,10.71986084,-1.76718535,-12.16576995,-0.628762593,-16.13073445,-3.268744827
2014/11/17,5.463045723,29.69098746,12.10827949,-8.530476918,-14.7881007,0.213616193,-22.52218562,-1.635165624
2014/11/18,5.48192451,32.500625,13.47496808,-10.88421452,-15.20082186,-2.378678941,-21.46966551,-1.524136751
2014/11/19,1.497987623,33.86517185,5.87114129,-8.329415065,-12.85581675,-3.456237884,-19.68073089,3.087899825
2014/11/20,1.279645423,36.69646799,7.000024211,-14.93607949,-13.55026497,-0.21961985,-17.77980827,1.509634952
2014/11/21,0.825940658,46.43308168,7.636542864,-23.58310313,-14.23204037,0.45946368,-19.25057389,1.710688517
2014/11/24,-1.313121289,45.20999579,9.383843528,-25.43160502,-14.62295958,8.302485546,-20.49217309,-1.03646588
2014/11/25,0.178512027,41.5230346,5.565130163,-20.57677332,-15.73183575,7.294738421,-19.6991309,1.446324769
2014/11/26,0.830562608,37.63344397,4.476834996,-21.73220068,-15.12619416,5.093045038,-14.17044168,2.994949913
2014/11/27,0.97032381,38.14279355,4.724735472,-25.50361299,-13.65233069,3.066005884,-10.30542234,2.557507304
2014/11/28,2.528699408,32.17157549,5.9488319,-25.48620709,-11.62008641,-1.490213365,-3.592743192,1.540143253
2014/12/1,6.43573439,37.40332164,3.332009972,-28.18663484,-11.15337051,-5.550855492,-6.897031122,4.616825961
2014/12/2,-1.277592721,33.08717774,2.836686935,-29.29578139,-15.72785825,10.46915208,1.120638911,-1.212423305
2014/12/3,-0.909690553,28.08525824,2.672347664,-23.85705084,-14.05345469,6.013890555,0.932623004,1.116076621
2014/12/4,0.262922423,28.16150492,2.903374895,-23.21255168,-12.29825366,-0.056777758,0.513556462,3.726224401
2014/12/5,1.701506942,24.66437279,3.833037591,-22.29215881,-9.060680104,-4.178000622,1.045649143,4.286273069
2014/12/8,1.655650802,24.35507567,3.16040024,-21.4335415,-9.896658586,-4.178676635,0.341753594,5.995996411
2014/12/9,0.84837453,27.56573783,1.941979029,-21.58584471,-8.356947006,-3.577140284,-0.305494862,3.469335476
2014/12/10,-0.491689807,29.23100169,2.21759864,-22.20624134,-9.559146278,1.018925381,-4.502978423,4.292530138
2014/12/11,-1.486869175,29.05103575,2.076783516,-25.5167725,-4.789751463,2.568438314,-4.265133746,2.362269303
2014/12/12,0.007340444,21.35746085,3.041797289,-22.51873998,-5.238126624,1.28699843,-1.103677271,3.166946859
2014/12/15,-0.721438509,16.14411976,4.681408271,-17.18056846,-8.109668488,1.819165543,-0.258877868,3.62585976
2014/12/16,0.405187328,19.89689649,3.551729718,-20.6587465,-7.543603442,-1.914890334,0.418052421,5.845374324
2014/12/17,0.662809171,18.1511054,5.089597885,-15.70474811,-9.408900821,-5.377608979,-1.912602609,8.500348059
2014/12/18,-0.744344123,16.13480794,1.790499851,-18.99846773,-9.918153086,-3.576425136,5.783645764,9.528436517
2014/12/19,-0.103718639,20.46892029,2.684299965,-21.33039257,-9.991432016,-5.305509612,4.42489204,9.152940543
2014/12/22,-0.502262616,16.93366021,1.48965892,-19.5192423,-9.654472341,-5.614529115,6.053906441,10.8132808
2014/12/23,0.611616437,17.23550635,-0.452246121,-19.96426355,-7.183398209,-9.053656175,5.288056823,13.51838444
2014/12/24,2.755278737,20.66503754,-0.932192093,-19.27425069,-7.229061739,-9.969716326,2.992942993,10.99196157
2014/12/25,0.098772638,27.89631704,2.618809727,-24.04731391,-6.044269059,-12.1536193,-1.062264516,12.69356738
2014/12/26,-0.862010316,25.30092732,2.157402786,-23.00584016,-6.924447384,-10.68955185,1.839883653,12.18363596
2014/12/29,2.545516209,25.51246119,3.673936288,-21.88596877,-6.558328508,-11.303688,1.28624912,6.729822465
2014/12/30,4.23650639,27.75214086,9.212800627,-24.47697949,-7.503993051,-10.39751554,-4.739956428,5.916996632
2014/12/31,1.089166707,23.27306687,6.576449082,-20.79751542,-8.630716208,-7.205474094,-0.496286107,6.191309173
2015/1/1,2.907480853,27.76074535,2.968217823,-24.89173514,-3.830109289,-10.60311636,-3.714828852,9.403345618
2015/1/2,2.892669718,28.75903999,6.426299905,-25.93934906,-3.288958188,-11.73067529,-6.343497502,9.224470431
2015/1/5,4.195538133,28.41362554,5.650893733,-25.3200873,-6.825803039,-9.781212545,-4.096199804,7.763245274
2015/1/6,1.561598737,26.97260879,4.795090497,-24.42868947,-6.296167335,-7.758232939,-3.507827312,8.661619031
2015/1/7,2.481656818,27.49052716,-1.527736927,-24.86417242,-5.134315352,-6.179561373,-3.242723901,10.97632599
2015/1/8,4.001643789,33.02359942,-1.945443641,-30.63739551,-2.422804354,-7.605296287,-7.314207097,12.89990368
2015/1/9,3.555887757,36.60931644,-6.977952185,-31.14838228,-1.908724493,-8.390623344,-7.060586192,15.32106429
