Date,Canada_France,Canada_Germany,Canada_Italy,Canada_Japan,Canada_Britain,Canada_America,Canada_WTI,France_Germany,France_Italy,France_Japan,France_Britain,France_America,France_WTI,Germany_Italy,Germany_Japan,Germany_Britain,Germany_America,Germany_WTI,Italy_Japan,Italy_Britain,Italy_America,Italy_WTI,Japan_Britain,Japan_America,Japan_WTI,Britain_America,Britain_WTI,America_WTI
2014/9/30,0.621655667,-1.009309353,-2.83646515,-3.267900779,0.039349994,-13.84686751,-1.017673653,1.493622095,-7.722361464,-0.409883664,1.02300125,-1.837561953,-1.768690364,-3.499999464,-2.887869987,1.050304668,-2.375329577,-0.562003313,-4.355664849,3.510850727,-0.598966415,1.648729919,5.827581546,-6.630996645,-2.45693008,-8.277778319,-8.881820318,2.768066607
2014/10/1,1.158642187,-1.433817653,-2.11418516,-3.844990793,-1.520275757,-8.198035183,-1.140934209,1.659472,-6.340936877,-0.048786973,1.257249855,-1.94048179,-1.50461602,-3.651923094,-2.2026614,1.223138087,-2.64540393,-0.48077861,-4.035613776,3.446509892,-0.978920262,1.104542613,6.89372412,-4.609114178,-0.433387559,-9.443632228,-9.928926354,-0.286777989
2014/10/2,1.083134587,-1.533791266,-1.860296915,-3.876688534,-1.562667926,-5.737967643,-0.586153042,2.207718254,-3.92254397,0.05807553,1.759987177,-1.241466185,-2.513014128,-4.141029492,-1.551669197,1.117348112,-3.365022285,-0.193124638,-3.794600178,3.721187381,-1.22991624,0.179176087,7.215623929,-2.151009393,-0.936190124,-9.102239131,-9.060146286,-2.946969912
2014/10/3,1.017547054,-1.734558419,-2.275011702,-3.072816771,-2.335260506,-6.605644562,0.034790466,2.164544517,-4.72853123,-0.333959844,1.881351379,-1.410682045,-2.464152069,-3.98363793,-1.703693045,1.257623151,-3.335173461,0.093048908,-5.048657379,3.429582189,-1.302822144,0.664559204,8.149619562,-1.711910224,-1.524224908,-8.669232672,-8.229638335,-2.265191504
2014/10/6,1.644002056,-1.767640409,-1.856439512,-2.898592542,-2.292034141,-4.288177114,-0.091239551,3.450577232,-3.266540879,0.128947566,2.587209776,-0.519286488,-2.95236771,-5.209323438,-1.118798807,1.058394456,-3.597780331,0.997241447,-5.192713733,3.82468273,-0.507697345,-0.211668104,8.64271029,-0.405757098,-2.011893568,-7.983016692,-7.349690836,-3.094454694
2014/10/7,0.757887844,-1.574542829,-1.920152034,-3.145018637,-2.707933155,-5.641917935,0.694453745,2.749987545,-3.900793989,-0.039072443,1.481391532,-1.316981648,-2.798297643,-5.901679464,-1.923820108,0.393880769,-4.03031085,0.287492982,-4.381882108,3.150219453,0.322734674,-0.731851344,7.811757714,-1.097982843,-1.925474939,-5.902076809,-5.242263494,-2.047330655
2014/10/8,0.414316853,-1.408739136,-2.040734654,-1.875415093,-2.903130918,-6.002833801,0.340704507,2.893955841,-3.633393824,-0.273625135,1.516104158,-1.179473171,-2.914714225,-6.031766896,-2.248479984,0.811879849,-4.173553397,0.073438153,-3.707682622,3.124071596,0.356112362,-0.69907476,10.51603245,-1.726343993,-1.696141214,-6.046991879,-4.873183699,-1.210614545
2014/10/9,0.341178865,-1.739201399,-1.756822429,-2.069590227,-3.211669071,-5.228517195,-0.234873889,3.045068012,-5.678564979,-0.112127809,2.656202249,-1.099491149,-1.550972022,-6.875288094,-2.306971067,0.9286782,-4.207586968,0.964142632,-3.357373211,3.696316754,0.94560916,-0.188931848,9.643129139,-1.678741515,-1.77611239,-6.250458622,-3.660276295,-1.307929391
2014/10/10,-0.064102412,-0.603640341,-1.117908518,-1.54590197,-3.566108993,-5.899778289,-0.098233876,2.799576112,-6.561025709,0.064317798,3.076789108,-0.921832497,-1.185907204,-3.301587959,-2.114946905,0.886482438,-4.23354254,0.047280862,-2.005024963,4.031728775,1.156593123,-0.942256771,9.862723276,-1.617617934,-1.107040217,-5.827264366,-2.675090237,-0.865036004
2014/10/13,-0.565125722,0.164558632,-2.395737412,-1.609588725,-3.214103478,-6.703279071,-0.32551802,5.60724887,-2.089821325,-0.525570934,3.255245629,-1.424544489,-0.409951669,-9.082383068,-3.138470534,0.624057898,-6.549440133,-0.168933679,-2.98826117,3.215933,0.009281998,0.0298936,9.522641186,-1.727230776,-1.365857581,-6.157747956,-3.327555654,-1.001021419
2014/10/14,1.435591648,0.041741764,-1.377052183,-2.503935331,-3.451308928,-6.177023102,-0.910493535,4.026434116,-6.564645718,-2.052312349,3.218348552,-0.786599262,-0.094630492,-8.703389673,-1.753594734,0.625851708,-6.242781081,-0.373462957,-1.787659274,3.279135955,0.449374407,-0.178041008,7.246506328,-1.84666733,-1.951163079,-6.157440016,-2.220047814,-1.397377396
2014/10/15,3.015978517,-0.023887732,-0.924451538,-2.356323366,-3.288169348,-6.367701847,-1.87716101,2.29389197,-9.389351115,-4.256577247,2.50675073,-0.852736052,0.614789992,-6.17655731,-0.937487418,0.661921061,-6.72746606,-0.4605258,-2.885200412,2.26585839,-0.118920378,0.20385136,6.596123001,-2.048140014,-1.204114023,-6.208462161,-1.761972656,-0.817969586
2014/10/16,3.174977353,0.042970878,-1.046083373,-2.708601376,-2.685858333,-6.698313475,-1.580985622,2.744354222,-10.80880126,-3.817679801,3.226890341,-1.205630283,0.088675109,-6.795913129,-0.951314121,0.532562062,-7.13067403,-0.442401053,-3.299525358,3.176698977,-0.025194466,-0.579389593,6.325469624,-2.26650863,-1.403810029,-6.634452257,-2.965873065,-0.630938856
2014/10/17,2.992949146,0.054138266,-1.232563292,-1.929226972,-2.855723948,-7.164634999,-1.564866314,2.870276074,-10.80975571,-3.143922244,3.096946582,-0.983194686,-0.063439653,-7.16622609,-1.657908123,0.662749062,-7.461797664,-0.446397708,-2.848524932,3.08186706,0.166395014,-0.805465131,6.361883333,-2.21580503,-1.389227475,-6.134859352,-2.610169742,0.003439293
2014/10/20,2.920706624,0.429872746,-0.941817944,-2.288478076,-3.289282333,-8.018034874,-0.49589103,2.150347858,-14.09431864,-3.24534787,2.01282847,-1.768260331,-0.707333103,-5.80348194,-2.300055661,-0.009517544,-8.290255561,0.318492031,-2.770687084,1.248555417,0.530395411,-1.817039483,7.042109785,-2.206485782,-1.364836975,-3.811295109,-1.41224867,0.781490766
2014/10/21,2.790657671,0.112588159,-1.003189785,-2.924246522,-3.242214265,-8.293279783,-0.392701836,1.752898891,-14.19328711,-2.399682279,2.033701995,-2.157345796,-0.672939922,-4.439783206,-0.869668603,-0.199506385,-9.464201971,1.116814276,-4.995403142,1.462692012,0.524747885,-2.017956063,5.906598739,-2.282239496,-0.892022355,-3.367504489,-1.234971973,1.598007454
2014/10/22,3.025558825,-0.155051751,0.344031161,-3.764251161,-3.31706427,-8.786571389,0.495853162,0.582121733,-9.052165501,-1.379611429,2.162023657,-2.404458915,-0.79503861,3.059601987,0.090308147,-0.149593691,-10.43318469,2.365465233,-6.310408654,1.933492798,0.119986405,-1.617266232,4.933801863,-2.747650549,0.034241038,-3.303424796,-0.359268111,2.074080539
2014/10/23,2.337271979,-0.766783346,-1.150510766,-3.948291065,-2.941439139,-9.749701403,0.926124983,3.246559278,-17.1051752,-1.640610515,1.288072044,-4.546637444,-0.290469019,-6.421946809,1.073916563,-0.360667123,-14.36974548,3.376519143,-9.070350342,0.297635483,0.442244169,-1.978562836,4.253631876,-3.294834987,-0.273753378,-2.677700782,-0.680411661,3.736895045
2014/10/24,2.725104345,-0.28456641,-0.284450502,-4.505983631,-2.854309708,-9.748119301,0.634985541,4.863544904,-13.78231526,-1.193073198,1.26454983,-4.945646054,-0.86306227,-10.77674094,-0.066507495,-0.746215026,-14.48945316,1.313938016,-10.24363558,0.435062981,0.261851001,-2.655200673,3.636460735,-3.338787306,0.538795196,-2.640934169,-0.877662013,3.150279099
2014/10/27,2.306478034,-0.226312355,-1.319783883,-4.204382373,-2.746038387,-10.14437093,0.773846053,5.347161449,-16.63991648,-1.270107809,0.960731131,-5.422897172,-0.558708832,-13.06215862,-0.044288971,-0.78915074,-14.8234806,1.417260437,-10.35050083,-0.045419146,0.302005244,-2.072776749,3.723933069,-3.477566703,0.071961498,-2.476806014,-0.846415574,3.576039878
2014/10/28,3.098077974,-0.143530373,-1.500840141,-3.768999598,-2.682029282,-10.55012325,-0.280647946,5.395863796,-14.1703722,-1.380849183,1.104780318,-6.135437507,-1.158107863,-14.17799975,-0.972011267,-0.899254708,-15.78204611,0.203000683,-11.21835282,-0.210051169,0.189645245,-2.569539723,2.775548906,-2.738384355,0.713459538,-2.556144788,-0.813404669,2.475493023
2014/10/29,3.003837292,-0.209101063,-1.591466971,-3.662719473,-2.743368222,-10.29013244,-0.049703875,5.652205576,-14.68375683,-1.510533685,0.972268161,-5.857294942,-1.309669483,-14.50490047,-1.122830092,-0.853124278,-15.49612788,0.230639422,-11.0683816,-0.392296936,0.166473677,-2.602004008,3.076190645,-2.708913404,0.232247534,-2.739666118,-0.645415883,2.034960858
2014/10/30,2.921903156,-0.074020827,-1.729964975,-3.381616792,-3.454136892,-9.709728397,0.056189078,5.58629184,-15.04977268,-1.576291127,1.074136804,-5.76172848,-1.239671851,-15.02630584,-1.134052095,-0.497160422,-15.26162383,0.212926382,-11.13095936,-0.230367492,0.158578023,-2.179062646,3.4691375,-2.706623596,0.045778662,-2.813934194,0.060477144,1.725765269
2014/10/31,4.836983344,-0.556096105,-2.100820612,-3.033440975,-3.46268601,-10.06269638,-1.363752927,3.295060614,-16.77045084,-2.103385409,1.459487101,-5.390666525,-0.641136076,-10.55677771,-0.397309451,-0.427801966,-13.20118486,0.524571136,-10.59879274,0.054222888,0.363851126,-1.931808906,3.103739411,-2.737213316,0.02415781,-3.161477605,0.110047629,1.076436105
2014/11/3,5.745674307,-0.603614385,-2.095876574,-2.920060572,-3.516483341,-10.1661673,-1.678016928,2.718643629,-17.11871573,-2.519733859,1.743083215,-4.925343345,-0.535056944,-10.51390658,-0.339304111,-0.261515272,-14.09388544,0.413607771,-10.05734507,0.695230516,0.24300575,-1.798723103,2.823385273,-2.888746596,0.114752697,-2.817764133,0.645590125,1.314989284
2014/11/4,6.685104662,-0.720007081,-2.298078944,-3.467557654,-3.679196976,-11.42038411,-1.515988361,2.896309664,-16.10316148,-2.008725009,1.801358881,-4.772423372,-0.663030449,-10.23048585,-0.408387583,-0.258625007,-12.61790711,0.356798595,-9.80893723,0.880984487,0.282085439,-1.953402709,3.115277706,-2.262322716,-0.502215843,-3.372503498,0.355019192,0.20414773
2014/11/5,6.466836942,-0.363628966,-3.631144125,-3.062908286,-3.338329905,-10.52896614,-1.662533377,2.384609181,-19.50925145,-1.894552401,1.059836996,-5.037179604,-1.103847669,-8.845730908,-0.368959984,-0.256799928,-11.474252,0.247228649,-9.931183084,0.418246564,0.022270859,-2.339760002,3.536056324,-2.306932101,-0.357185523,-3.6289163,0.463676275,0.076560769
2014/11/6,6.814968349,-0.193195668,-2.750618032,-3.058803178,-3.883083542,-9.891723995,-1.350235681,2.183276827,-19.78117648,-2.043701372,1.533514211,-4.995260574,-0.850107491,-8.859501359,-0.451438146,-0.087307266,-11.41685988,0.032039916,-9.816475127,1.083486888,0.024309095,-2.01507111,3.457536952,-2.345987511,-0.130968159,-3.756194365,0.85426534,-0.006597995
2014/11/7,6.678125685,-0.250422533,-2.869387603,-3.008947328,-3.836343841,-7.853142492,-0.978986254,2.146643601,-20.08491102,-2.454536981,1.318637745,-3.695798736,-0.990064846,-9.182868483,-0.555298755,-0.173994159,-8.688329987,0.270562734,-9.932685277,0.978286936,-0.241531397,-2.058258902,4.125087849,-1.943103823,-0.762370206,-4.909545413,0.911581933,-0.730422418
2014/11/10,6.048630286,-0.728357808,1.106576912,-4.529714049,-4.342669265,-8.944870221,-1.109985428,1.364084727,-13.23128824,-0.796425507,1.312715388,-4.248960614,-1.174001825,-6.238953558,-0.176238196,-0.108735029,-9.159603036,0.774959298,-10.6125288,1.335880959,0.151654697,-1.016914779,2.374242013,-2.169600237,0.661940322,-3.805440842,1.159250264,-0.28263991
2014/11/11,6.872827582,-0.527250008,2.154073537,-4.228606533,-4.297933969,-3.744089766,-0.860710598,1.166808318,-10.14191079,-1.232180274,1.751998702,-2.254078236,-1.028381867,-5.71574488,-0.283146693,-0.130488556,-6.68213405,0.555093426,-8.89621032,1.689235435,0.266934654,-0.254657407,2.989150073,-2.38601145,0.362566532,-5.144701859,1.516655981,-0.605565566
2014/11/12,6.71655736,-0.452993642,1.835754164,-1.236234823,-4.199709127,-2.329579205,-1.171258457,0.828781681,-14.48041872,-7.543442194,0.70322344,-1.408495119,-1.560729686,-5.682298963,-0.36328164,-0.15419196,-6.539700715,0.466880241,-2.881056099,0.474328864,-0.467838365,-1.441639153,5.95396577,-0.343068945,-1.880341191,-6.043089662,1.212010677,-0.392507293
2014/11/13,6.302293626,-0.385676067,1.352762373,-1.309239275,-4.249144736,-2.875142673,-0.891348004,1.128269918,-22.02358747,-7.965460197,0.393104532,-2.774865044,-1.067306004,-5.026367897,-0.38544077,-0.129909647,-6.212539485,0.224674777,-4.901077978,-1.631337153,0.182779303,-2.277391996,5.847053865,-0.550089156,-2.425700671,-3.853009488,0.610238029,-0.697147686
2014/11/14,6.166617728,-0.377736581,2.576934569,-3.473442422,-4.360267131,-2.670398063,-0.724261181,1.209557451,-11.72463517,-0.331599468,0.478300311,-2.801546891,-1.042241757,-3.973426815,-0.130943365,-0.143917017,-5.91162739,0.271874616,-9.689705175,-0.608188138,0.799707393,-1.855756146,1.624727705,-2.447209716,-0.637438468,-3.598784468,1.218202792,-0.499124682
2014/11/17,5.894833021,-1.191183567,2.44920128,-4.207000361,-3.363870263,-4.689189466,-0.355836367,-0.000360516,-16.82543114,0.06843864,0.323973047,-6.97519697,-0.387577501,-5.673645272,0.68567174,-0.592627705,-8.995504195,1.276281864,-12.38397988,0.29045864,3.186084754,-2.611961732,1.25515825,-2.314537867,0.010610464,-2.529188595,0.228664371,0.204653278
2014/11/18,5.685446765,-0.614118538,1.692049898,-3.238220903,-4.382671054,-3.999519472,-0.624891205,0.623244639,-20.58341205,-0.279044256,0.209884541,-6.705570923,-0.08028018,-5.9850654,0.534190265,-0.4130818,-8.487532831,0.885647788,-12.99360639,-1.090473596,2.565451238,-2.473584283,1.586802485,-2.303188932,-0.059472976,-2.471011574,0.760151091,0.068293015
2014/11/19,5.978859412,-0.086247612,1.136468937,-3.169468437,-3.677538229,-2.781662144,1.10160045,-2.154004877,-17.66189347,-1.203533577,-0.293941936,-6.892558197,0.319619623,-2.208422597,0.156101263,0.363295917,-8.817332604,2.394964241,-8.897022492,-2.145273247,3.064846753,-2.426983081,2.489724247,-2.196529236,-0.551301506,-1.479172324,1.671676961,0.578323137
2014/11/20,5.380009737,0.011559535,0.483295846,-2.849682188,-3.793026868,-2.117305766,1.605504281,-1.330756225,-24.27121994,-2.650601339,0.534873784,-5.110240326,1.511485788,-2.308658632,0.088704602,0.265221373,-8.374830114,2.010341869,-9.284146293,-1.461123881,1.995375863,-2.410608922,2.606998717,-2.121954208,-1.630504753,-1.854488013,0.227050988,0.196365701
2014/11/21,5.386855957,-0.018043815,0.261678045,-2.232214528,-3.647083327,-2.24428345,1.667150459,-2.119045941,-28.42966914,-5.828964406,0.30671671,-6.794397895,1.819134948,-3.312595917,-0.485868815,0.21868569,-8.841899924,2.648046346,-6.669416369,-1.851129462,2.722952862,-2.099890907,3.556151114,-1.974726127,-2.565848734,-1.198152363,-0.677970592,0.920066996
2014/11/24,6.434640213,0.09274695,1.172328963,-4.278678168,-0.783029278,-3.299622403,1.974735012,-0.155269629,-28.46281354,-1.784486204,-1.550686421,-8.205270688,1.383170897,-5.013490278,-1.833580993,1.774335199,-5.348641121,0.975010985,-6.993293121,0.043753464,2.688545651,-2.611375824,4.923224155,-2.989247945,-2.201055113,-1.608535979,-2.286352448,1.72940061
2014/11/25,6.196500862,0.258933007,1.243445653,-5.606370669,-1.224467914,-3.151071595,2.104518628,-1.303479443,-26.98069903,-0.514006379,-0.791473896,-7.221034099,1.484159115,-3.591601211,-0.949431664,2.160507843,-5.85237292,1.623221353,-8.684887241,-0.280425574,2.95635298,-2.743121429,4.153385668,-3.327754817,-0.848491057,-1.690840498,-1.586371796,1.412409955
2014/11/26,6.106465472,0.206228375,1.131301278,-6.514205129,-1.950301881,-1.702891341,1.892840618,-1.213714557,-27.36121924,-0.043881352,0.139590048,-4.628045362,1.580291971,-3.930517961,-0.540226545,2.122028352,-4.756780878,1.621175854,-8.566595046,-0.243036419,2.853097995,-2.471701779,2.558213056,-3.90125182,0.80432485,-1.530330144,-0.936221737,0.504240135
2014/11/27,6.422819032,-0.402804967,0.344047395,-6.230908948,-2.392504793,-0.512149116,1.801177588,0.589566655,-29.96953781,0.018741491,0.339419386,-4.293323263,1.595159023,-3.430438813,-0.327771196,1.571396851,-2.675239148,0.324078522,-7.762089507,-0.119326746,2.102473003,-1.773372988,2.136789776,-3.782222839,0.99573559,-0.988890553,-0.541340857,0.156070427
2014/11/28,6.380976259,-1.847178999,0.738461943,-5.785944872,-3.815100499,0.428077254,1.372009504,2.474420396,-27.70574099,0.013553599,0.869959659,-3.287584757,1.84479286,-4.656148713,0.645796073,-0.019918949,-0.65969859,-0.631620324,-7.456120023,0.491102759,2.692331243,-1.864534651,1.447745125,-3.587760492,1.177386553,0.366756454,0.097245006,-0.455135695
2014/12/1,6.138960003,-2.397350601,-0.273808726,-5.74946978,-4.259017194,-1.255286302,1.36023821,2.202721826,-31.04345154,0.014522662,1.157391827,-5.830575599,2.235029183,-3.723619244,0.93102272,-0.222147101,0.185931296,-0.697826419,-7.852558546,-0.114615941,2.277309811,-1.16437999,0.431163729,-3.444898528,1.510622366,1.922696144,0.620934668,0.752207944
2014/12/2,6.54681765,-2.614455512,0.261298456,-3.404779389,-3.121751219,1.884503438,1.725959297,2.150151061,-28.85976625,-1.190972442,0.910178891,-1.784173074,2.234221722,-3.955221651,0.710575783,-0.209715177,0.875667542,-0.722297883,-4.262659895,0.008527738,2.354464831,-1.35824073,10.67739492,-2.270404186,-0.826968428,-1.804548217,-0.399968707,-1.865128577
2014/12/3,6.240231327,-2.095924033,0.886797306,-4.627368263,-3.321045877,2.077746753,1.749253339,1.778945114,-24.76706532,-0.437083443,0.748719591,-1.730669252,2.562126397,-3.122166637,0.463567136,-0.011873515,0.266147762,-0.585001329,-4.844531604,0.370473291,2.966104113,-1.637429604,7.198319859,-2.815378203,0.225096856,-1.429574607,0.400277402,-1.598246438
2014/12/4,6.05815014,-1.503635819,0.986446565,-5.450683272,-3.875086523,1.744129845,1.777756641,1.434651687,-24.1403175,-0.212667607,0.151231147,-1.992394852,2.65614235,-2.665507283,0.177373006,0.38893049,-0.543515233,-0.329640008,-4.796090355,0.635705447,3.139212447,-1.585654076,4.124277065,-3.138913722,1.030822087,-0.051322894,1.533158279,-1.356360872
2014/12/5,6.117404991,-1.9791971,1.464326985,-5.857147954,-4.287670076,1.208046344,1.632729868,2.374066438,-20.40823762,0.104434157,-0.226710174,-2.138327496,1.74780689,-3.861804517,0.59359015,0.077626167,0.245406882,-0.492986934,-3.662851817,1.554898955,3.652761276,-2.058364752,1.294246873,-3.457044625,2.401502392,0.515441377,2.07495099,-1.019365385
2014/12/8,5.951973618,-2.080526808,1.513984485,-5.837235712,-4.623522754,1.36543648,2.054239889,2.174949928,-20.95963457,0.006406908,0.044093408,-2.093106596,2.42418887,-3.913431115,0.68020882,0.060303851,0.584267832,-0.477326508,-4.11769003,1.322403502,2.903265401,-2.033518578,1.221354798,-3.173035473,2.580029249,-0.105179408,2.308488848,-0.860105357
2014/12/9,5.940472447,-2.420992967,0.271337916,-3.718608718,-4.399735002,1.774921792,1.704230002,2.117419656,-23.98208943,-0.105939954,0.06851465,-2.131644476,2.408474178,-2.964126577,0.456400979,0.047881358,0.724612843,-0.510320943,-5.596551661,0.366587849,1.522722402,-1.381791974,2.03943826,-3.06297599,0.415785382,-0.265706577,1.965533976,-1.132575145
2014/12/10,6.185906279,-2.350532601,0.469488328,-2.742443653,-5.363687861,1.88122348,2.411735835,1.812696047,-25.18408163,-0.083190002,0.416124012,-3.147502004,3.140858172,-2.973540238,0.22303084,-0.051358482,0.607340149,-0.560907464,-6.908937743,1.048852402,1.646102192,-1.267909057,3.696749332,-4.611292311,0.9621487,-1.57830499,0.306059014,-0.699455062
2014/12/11,6.80989159,-2.399997717,0.824503118,-2.885785403,-5.413871134,1.798458237,2.753670485,1.443678868,-24.92483057,-0.078523308,0.581037835,-2.387273473,3.12476649,-2.817836086,0.205442262,-0.027950762,0.247173772,-0.63993155,-3.548758803,1.862339703,1.670487811,-1.385459753,3.522074713,-5.028299008,-0.011649494,-1.443171882,-0.601636078,-0.877490797
2014/12/12,6.221320433,-3.837362723,1.517092639,-3.249120229,-5.657984328,2.283458329,2.715255436,2.711502524,-19.41761415,0.06126397,0.306097299,-1.670315528,2.872925462,-5.548412128,0.609678109,-0.117119973,0.944265188,-0.056068684,-3.434658362,2.64314537,2.172037585,-2.310718249,2.305959601,-3.836614673,0.755945183,-2.066013489,0.259113029,-1.069505317
2014/12/15,5.992706064,-3.359600948,1.417872973,-2.808687632,-6.478866339,2.627024805,3.330989586,2.755001246,-14.28254565,0.152710622,0.537880823,-1.494531478,2.180070749,-7.160658685,0.210058857,-0.194748271,0.575984965,1.283355162,-4.821244366,2.546090868,2.046148563,-2.615757968,3.062799617,-3.963256538,1.74296289,-0.832743519,-1.513265325,-0.782495334
2014/12/16,4.709832742,-3.544010023,0.836520492,-2.643980279,-6.140598642,3.183823095,3.193225287,2.388824116,-18.07946275,-0.296996794,0.634646421,-2.386762305,2.552687566,-6.932324846,0.109010352,-0.143066391,0.723099974,1.536365287,-5.462166685,1.653351581,2.722827531,-2.430533028,1.613941769,-4.934855071,2.570383338,0.261750508,-0.728585436,-0.84816869
2014/12/17,4.968887801,-2.814805031,1.337425015,-3.692241156,-6.397903594,2.425774277,3.510053516,2.430884294,-14.43595521,-1.157679465,0.620300212,-3.423247853,2.783480419,-6.679293686,0.03897884,-0.123094759,0.338510505,0.951380479,-6.84617682,1.7374473,3.146440311,-2.110786563,-0.125824793,-5.880540241,3.758147255,1.118222381,-0.029689036,-0.362238011
2014/12/18,4.292436528,-3.429805589,0.867220986,-3.153133984,-5.080197481,3.636638352,3.61118531,2.462030475,-14.74547658,-0.71593493,-0.69354981,-1.051954445,2.902513873,-7.272525349,0.59305955,0.295095497,1.577182637,2.048912701,-6.896336441,2.114000472,4.065469288,-1.435446529,0.046932953,-2.96536238,2.664236708,-0.724899378,0.983606146,-1.246571691
2014/12/19,3.897131103,-3.371433801,1.006603091,-2.912957747,-5.489959733,3.474128617,3.50020711,2.407484507,-18.80362923,-1.130561254,-0.212488582,-2.045266098,3.212671464,-7.211902629,0.353971937,0.231702326,1.505104544,1.472874562,-7.574267244,1.440735997,3.908510735,-1.453515681,0.034903203,-4.485511893,3.178226399,0.733773883,0.57662894,-1.334152252
2014/12/22,3.718291401,-3.601408585,1.190843957,-2.920539307,-4.987000677,3.458572412,3.643503414,2.088717549,-15.32137328,-1.143774434,-0.899913571,-1.362315725,3.423290647,-7.479655729,0.481499262,0.383683159,1.806396021,1.805727331,-7.15415831,1.985417692,4.487097735,-1.409299866,-0.986355013,-3.504603974,3.408458541,-0.210408335,1.320769041,-1.379168307
2014/12/23,3.52617513,-3.980279548,1.304954768,-3.2225493,-4.929973869,3.093058974,3.596997408,1.852669251,-13.54267151,-1.738688817,-1.730045666,-1.933767819,3.383173334,-7.917865385,0.833423375,0.877519277,1.961068583,2.570489974,-6.100685774,2.626199847,4.655241775,-1.372074426,-2.944091771,-4.387161897,4.28615136,0.767723387,2.185540605,-1.131893819
2014/12/24,3.045213218,-3.91404005,1.905737778,-3.823408266,-6.08459358,2.914259621,3.201552542,1.70501291,-20.26874419,-0.598911045,-0.845002239,-1.553617628,3.94143786,-6.709572216,0.83762771,0.739421359,1.637566122,2.218121977,-8.045910194,0.735960713,2.519906952,-1.008285409,-2.600848987,-4.06847848,2.267787412,0.251144479,1.663509114,-1.292161927
2014/12/25,4.027534583,-2.795335439,0.877203992,-4.023952168,-4.64646609,2.545610346,3.916632138,1.927412296,-24.75440657,-0.779466985,-0.611225206,-3.112430386,3.461334398,-6.988884726,0.522378714,0.46304502,0.845827668,1.670900454,-8.213206158,-0.112448785,1.576452447,-0.069570896,-3.280926684,-5.899417599,2.730366746,2.037377082,1.928220469,-0.944315928
2014/12/26,3.883555178,-3.017140431,1.016287428,-3.824586735,-4.3723215,3.183063217,3.993153159,2.102576621,-23.32209842,-0.722209484,-0.992937873,-2.117018214,3.634315233,-7.221612424,0.581789435,0.54081334,1.119096574,1.907946479,-8.215165382,0.116904498,2.174169506,-0.597491875,-3.110020797,-4.591898969,2.446194984,0.729699134,2.142290381,-1.342772405
2014/12/29,2.955854393,-2.346232712,1.65867228,-4.051438885,-5.778861807,2.42053836,2.595952161,2.483513824,-23.1234155,-0.738876678,-1.18940105,-2.012633529,2.024206138,-7.585647799,0.631653736,0.619970262,0.638407151,2.158961475,-8.486434549,0.131200237,2.372961008,-1.182148949,-3.032711877,-4.420010794,1.365954804,0.741128356,1.312755405,-1.545858568
2014/12/30,3.299294284,-3.128147997,2.861462372,-4.003629804,-7.592311191,1.976873632,2.349952313,2.92691409,-27.38358914,-0.298525817,-0.437636155,-1.696406778,2.436397221,-8.929509345,0.18112623,0.26085454,-1.67818074,0.751674781,-9.20126114,-0.204920273,0.473247711,-0.041722918,-2.58256146,-4.107290091,0.871554072,-1.059748617,0.900689617,-1.351548455
2014/12/31,3.707507545,-3.452178024,2.919787482,-3.738801423,-6.290984604,3.419569297,2.34593302,2.45470035,-23.46626466,-0.159089514,-0.546080579,-0.235456245,2.386631325,-8.997065765,0.279537462,0.510968121,-0.38350609,1.016139516,-8.734083528,-0.111953697,0.414723812,-0.314714109,-2.835058843,-2.050617752,1.163955799,-2.875987786,0.808352278,-1.214988657
2015/1/1,4.196047816,-3.985785246,2.422901537,-4.553824698,-5.802153346,1.886209031,2.929124053,2.225957072,-25.53113856,-0.66051012,-0.605827852,-1.346139136,2.352961065,-8.16469555,0.5523808,0.916661211,0.327000041,1.640607501,-6.381317691,-0.453586142,-0.054232818,0.507939216,-3.57716476,-5.637412153,2.001414493,-0.148996163,1.230041637,-1.258742347
2015/1/2,4.16831674,-3.551727384,2.377143722,-4.579906997,-6.000742295,1.781293363,2.912953133,2.281143841,-25.90681231,-0.881429505,-0.719507859,-1.669256228,2.305138807,-8.192353108,0.164335831,0.488227703,-0.866504976,0.709411101,-5.799547403,-0.623900418,-0.264675709,0.905450898,-3.343273301,-6.788181765,2.323865179,0.303476302,1.228002822,-1.160351509
2015/1/5,4.260276461,-3.772449648,2.645820797,-4.925658447,-5.500097952,0.208819791,2.887750866,2.264982388,-24.8947593,-1.342681946,-1.169329112,-1.351370025,2.339808914,-7.251486545,0.038113631,0.242391341,-0.711836935,0.524457514,-5.665230824,0.022916339,1.714524513,-0.252547784,-3.6945946,-3.496841418,2.121781472,-1.782691656,1.465190218,-1.323195927
2015/1/6,5.018460697,-3.725101468,3.10308035,-4.49893985,-5.056412258,0.369001643,3.228312148,1.543473799,-25.18525266,-0.696691805,0.003184958,-0.161829066,2.542966689,-7.310747969,0.044064544,0.285755886,-0.504212333,0.508421706,-5.598759927,-0.223976513,0.716338008,0.142167617,-3.758603944,-2.714695859,2.0191401,-2.470571138,1.478752205,-1.258141434
2015/1/7,5.156863233,-5.050387479,2.983011647,-4.496217433,-4.636642099,0.27741978,3.284295534,1.314158615,-24.75159651,-1.092910443,-0.30775396,-0.223129158,2.727567529,-7.444447807,0.896328281,1.856682408,0.521262285,1.961682896,-5.004733876,0.067819197,0.576671378,0.01138305,-4.017976437,-2.971600568,2.426358885,-2.503116599,1.64480708,-1.079768981
